#rev	#lex	#lex_freq	#homonym	#pos	#grams	#grams2	#flextype	#number	#form2	#form3	#translation	#comment	– не учит., 0 без перевода, ! что-то не так (с синонимами), нужен синоним g посм грам, p местоимения, ? сложно, ?? Непонятно, с — хочется спросить носителя, o — написал свою глоссу, h дефис, s генитив, m - явно опечатка	#gloss									
կա	ակ	4201	2	N		inanim	N31/N11				gem; source; wheel		!	source	gem	;	source	;	wheel				
կա	ակ	4201	3	N		inanim	N31/N11				gem; source; wheel		!	wheel	gem	;	source	;	wheel				
նձնահ	հանձն	4201		N		inanim	N12				pledge/commit oneself			pledge.oneself	pledge/commit oneself								
սերեկամ	մակերես	4196		N		inanim	N12				surface			surface	surface								
լերովասւոլ	լուսավորել	4193		V		tr	V11	1			light, illuminate, enlighten			light	light	illuminate	enlighten						
լեվկրաջառա	առաջարկվել	4192		V	med	intr	V11	2			be proposed/suggested/offered			be.proposed	be proposed/suggested/offered								
կինսամ	մասնիկ	4184		N		inanim	N12				fraction, affix			fraction	fraction	affix							
նայսորոԹ	Թորոսյան	4183		N	famn,apl+	anim,hum	N12							PN									
լեվջրշ	շրջվել	4179		V	med	intr	V11	2			turn, turn round			turn	turn	turn round							
րւոկարեկ	կերակուր	4178		N		inanim	N14				food, forage, dish			food	food	forage	dish						
լեվռաճավ	վաճառվել	4175		V	med	intr	V11	2			be sold			be.sold	be sold								
քրեթմ	մթերք	4171		N		inanim	N12				provisions, food stuffs			provisions	provisions	food stuffs							
լեկնտ	տնկել	4166		V		tr	V11	1			plant, sow, dig into			plant	plant	sow	dig into						
ակիրբաֆ	ֆաբրիկա	4166		N		inanim	N15				factory			factory	factory								
նաձրա	արձան	4163		N		inanim	N12				statue, sculpture, monument			statue	statue	sculpture	monument						
նակատարկոմեդ	դեմոկրատական	4163		A			N12				democratic			democratic	democratic								
լեվրց	ցրվել	4163		V	med	intr	V11	2			disperse, go away, divert/distract oneself			disperse	disperse	go away	divert/distract oneself						
լեվնգահ	հագնվել	4158		V	med	intr	V11	2			dress (oneself)			dress	dress (oneself)								
մւոռավշահ	հաշվառում	4157		N		inanim	N32a/N12				calculation, stock-taking			calculation	calculation	stock-taking							
ցյւոցամաժ	ժամացույց	4153		N		inanim	N12				clock, alarm clock, timepiece			clock	clock	alarm clock	timepiece						
մւոդնպատեհ	հետապնդում	4152		N		inanim	N32a/N12				pursuit, persecution, chase			pursuit	pursuit	persecution	chase						
նայմաղեԳ	Գեղամյան	4151		N	famn,apl+	anim,hum	N12							PN									
գրակարօ	օրակարգ	4151		N		inanim	N11				agenda			agenda	agenda								
լեվրգանաձրա	արձանագրվել	4148		V	med	intr	V11	2			be registered			be.registered	be registered								
տամեմահ	համեմատ	4145		POST							conformable (to), comparable, suitable			comparable	conformable (to)	comparable	suitable						
վորաբ	բարով	4144		ADV							hi			hi	hi								
լեթյապ	պայթել	4136		V		intr	V11	1			burst, explode			burst	burst	explode							
նայնամհասատրա	արտասահմանյան	4133		A			N12				foreign countries, foreign, beyond the frontier/border			foreign	foreign countries	foreign	beyond the frontier/border						
քշւո	ուշք	4133		N		inanim	N11				attention, sense, consciousness			attention	attention	sense	consciousness						
տյահացաբ	բացահայտ	4132		A			N12				evident, obvious, manifest			evident	evident	obvious	manifest						
նիյակնաբ	բանկային	4129		A			N12				bank			bank	bank								
լեվցագզ	զգացվել	4128		V	med	intr	V11	2			be (deeply) moved/touched, be noticeable/clear			be.noticeable	be (deeply) moved/touched	be noticeable/clear							
սետասիդնահ	հանդիսատես	4128		N		anim,hum	N12				spectator			spectator	spectator								
քլերեվ	վերելք	4128		N		inanim	N12				ascent, slope, rise			ascent	ascent	slope	rise						
նակենատնը	ընտանեկան	4126		A			N12				domestic			domestic	domestic								
տսրեվ	վերստ	4125		N		inanim	N11				verst			verst	verst								
լերարանձնահ	հանձնարարել	4124		V		tr	V11	1			charge (with), recommend			recommend	charge (with)	recommend							
մւոզրամ	մարզում	4124		N		inanim	N32a/N12				training			training	training								
նւոյթւորոն	նորություն	4124		N		inanim	N41				novelty, news			novelty	novelty	news							
նւոյթւորոզ	զորություն	4122		N		inanim	N41				power			power	power								
ցաթնըջառա	առաջընթաց	4116		A			N12				progress, progressive			progressive	progress	progressive							
թածրա	արծաթ	4113		N		inanim	N12				silver			silver	silver								
ասսամ	մասսա	4113		N		inanim	N15				mass			mass	mass								
րաբատամեմահ	համեմատաբար	4111		ADV							comparatively			comparatively	comparatively								
տշեշ	շեշտ	4111		N		inanim	N11				stress			stress	stress								
զավն	նվազ	4107		A			N12				less, weak, scanty			weak	less	weak	scanty						
պորսեՄ	Մեսրոպ	4106		N	persn,m,apl+	anim,hum	N12							PN									
կեպոկ	կոպեկ	4104		N		inanim	N12				kopeck, money			copeck	kopeck	money							
մւոնկեմ	մեկնում	4096		N		inanim	N32a/N12				departure, sailing, take-off			departure	departure	sailing	take-off						
րոտկիՎ	Վիկտոր	4096		N	persn,m,apl+	anim,hum	N12							PN									
կաձրացաբ	բացարձակ	4094		A			N12				absolute, utter, perfect			absolute	absolute	utter	perfect						
կւոձ	ձուկ	4093		N		anim	N32b				fish			fish	fish								
նակացարվ	վրացական	4093		A			N12				Georgian			Georgian	Georgian								
ծարիս	սիրած	4092		A			N12				beloved, dear, favourite			dear	beloved	dear	favourite						
տրապհ	հպարտ	4090		A			N12				proud, haughty, majestic			proud	proud	haughty	majestic						
թյւորյազ	զայրույթ	4089		N		inanim	N12				indignation, fury, frenzy			fury	indignation	fury	frenzy						
լեվցնց	ցնցվել	4087		V	med	intr	V11	2			shake, flinch/wince convulsively			shake	shake	flinch/wince convulsively							
րեպմա	ամպեր	4086		N		inanim	N12				ampere			ampere	ampere								
լելոցատրա	արտացոլել	4084		V		tr	V11	1			reflect			reflect	reflect								
չիզրամ	մարզիչ	4084		N		anim,hum	N12				trainer			trainer	trainer								
լանոիսեֆորպ	պրոֆեսիոնալ	4083		A			N12				professional			professional	professional								
րիգարլ	լրագիր	4081		N		inanim	N13				newspaper, journal			newspaper	newspaper	journal							
սեսվոՄ	Մովսես	4079		N	persn,m,apl+	anim,hum	N12							PN									
րարախանծրոգտրա	արտգործնախարար	4078		N		anim,hum	N12				Minister for Foreign Affairs, Foreign Secretary		o	foreign.minister	Minister for Foreign Affairs	Foreign Secretary							
լենաբանկեմ	մեկնաբանել	4076		V		tr	V11	1			comment, interpret			comment	comment	interpret							
ջիջբ	բջիջ	4075		N		inanim	N14				cell			cell	cell								
իլանաբ	բանալի	4073		N		inanim	N23				key, clue			key	key	clue							
ցանեկ	կենաց	4066		N		inanim	N12				toast			toast	toast								
նակաջղոբմա	ամբողջական	4063		A			N12				whole			whole	whole								
լերովահրոնշ	շնորհավորել	4062		V		tr	V11	1			congratulate (on, upon)			congratulate	congratulate (on	upon)							
լեժւոբ	բուժել	4060		V		tr	V11	1			treat			treat	treat								
ռոգ	գոռ	4060		A			N11				terrible, frightful			terrible	terrible	frightful							
մեդդնը	ընդդեմ	4060		PREP							against, notwithstanding/despite/against (smb.'s desire), despite			against	against	notwithstanding/despite/against (smb.'s desire)	despite						
լերորօ	օրորել	4059		V		tr	V11	1			swing, shake, rock to sleep			swing	swing	shake	rock to sleep						
նւոյթւոնապհապ	պահպանություն	4054		N		inanim	N41				guarding			guarding	guarding								
լեշամ	մաշել	4053		V		tr	V11	1			wear out/to rags, use up, exhaust			use.up	wear out/to rags	use up	exhaust						
կագերա	արեգակ	4050		N		inanim	N12				sun			sun	sun								
լանայոգ	գոյանալ	4049		V		intr	V22	1			appear			appear	appear								
գավն	նվագ	4048	1	N		inanim	N12				play; time			play	play	;	time						
գավն	նվագ	4048	2	N		inanim	N12				play; time			time	play	;	time						
ղորովոս	սովորող	4045		N		anim,hum	N12				student, pupil			student	student	pupil							
նիյարջ	ջրային	4044		A			N12				water, aqueous, aquatic			aqueous	water	aqueous	aquatic						
կիւեշլոբ	բոլշեւիկ	4039		N		anim,hum	N12				Bolshevik			Bolshevik	Bolshevik								
տակաճամզառ	ռազմաճակատ	4039		N		inanim	N12				front			front	front								
նւոյթւոնաբեգոհ	հոգեբանություն	4036		N		inanim	N41				psychology			psychology	psychology								
կիտրամ	մարտիկ	4035		N		anim,hum	N12				fighter, soldier, fighting-man			fighter	fighter	soldier	fighting-man						
նւոտսամի	իմաստուն	4032		A			N12				sage			sage	sage								
կոլ	լոկ	4032		ADV							only, mere			only	only	mere							
տեպահաՆ	Նահապետ	4030		N	persn,m,apl+	anim,hum	N12							PN									
նւոյթւորովախլգ	գլխավորություն	4026		N		inanim	N41				supremacy, domination			supremacy	supremacy	domination							
փւոթ	թուփ	4026		N		inanim	N13				bush			bush	bush								
րսյակ	կայսր	4026		N		inanim	N73				emperor			emperor	emperor								
նւոյթւոլետա	ատելություն	4024		N		inanim	N41				hatred, antipathy (to), abhorrence			hatred	hatred	antipathy (to)	abhorrence						
մւոփշ	շփում	4023		N		inanim	N32a/N12				rubbing, contact, massage			rubbing	rubbing	contact	massage						
իրաս	սարի	4021		N		inanim	N23				prop, support, brace			prop	prop	support	brace						
թւողագ	գաղութ	4019		N		inanim	N12				colony, settlement, reformatory			colony	colony	settlement	reformatory						
մւոտիմ	միտում	4018		N		inanim	N32a/N12				tendency, striving (for), inclination			tendency	tendency	striving (for)	inclination						
նագ	գան	4017	1	N		inanim	N11				beating			beating	beating								
նագ	գան	4017	2	N		inanim	N11				loathing, disgust			disgust	loathing	disgust							
նիչնչ	չնչին	4016		A			N12				trifling, negligible, insignificant			trifling	trifling	negligible	insignificant						
լիթակ	կաթիլ	4015		N		inanim	N12				drop, a bit, a little			drop	drop	a bit	a little						
տիրագրամ	մարգարիտ	4014		N		inanim	N12				pearl (s), elect/rare/choice thing			pearl	pearl (s)	elect/rare/choice thing							
իլանակսահնա	անհասկանալի	4012		A			N12				incomprehensible, obscure, inscrutable			incomprehensible	incomprehensible	obscure	inscrutable						
լեվրդաղետ	տեղադրվել	4009		V	med	intr	V11	2			be installed			be.installed	be installed								
նւոյթւովտլյւոթ	թույլտվություն	4007		N		inanim	N41				permission, consent, license			permission	permission	consent	license						
րովասւոլ	լուսավոր	4007		A			N12				bright, luminous, illuminated			bright	bright	luminous	illuminated						
նւոյթւոնականավահ	հավանականություն	4007		N		inanim	N41				probability			probability	probability								
լետժօ	օժտել	4007		V		intr	V11	1			endow (with), allot/give smb smth.			endow	endow (with)	allot/give smb smth.							
շյւոգզ	զգույշ	4006		A			N12				careful, prudent			careful	careful	prudent							
նեձ	ձեն	4006		N		inanim	N11				voice			voice	voice								
լենցակտահ	հատկացնել	4005		V	caus	tr	V14	1			let, earmark (for), intend/destine (for)			let	let	earmark (for)	intend/destine (for)						
քծավմտապ	պատմվածք	4004		N		inanim	N12				story			story	story								
նայրեբմետկոհ	հոկտեմբերյան	3999		A			N12				October			October	October								
նակատսեհրա	արհեստական	3998		A			N12				artificial			artificial	artificial								
լեվրտաւեգրապ	պարգեւատրվել	3998		V	med	intr	V11	2			be rewarded			be.rewarded	be rewarded								
նակարտնըխան	նախընտրական	3994		A			N12				pre-election			pre.election	pre-election								
լեվարգրեն	ներգրավել	3993		V		tr	V11	1			draw (in, into), inveigle, include (in)			draw.in	draw (in	into)	inveigle	include (in)					
քինասրահ	հարսանիք	3992		N		inanim	N12				wedding, marriage/wedding ceremony			wedding	wedding	marriage/wedding ceremony							
նւոյթւոգոհատմ	մտահոգություն	3990		N		inanim	N41				preoccupation, anxiety, concern			anxiety	preoccupation	anxiety	concern						
լեքոբրոբ	բորբոքել	3987		V		tr	V11	1			kindle, make angry, rouse			kindle	kindle	make angry	rouse						
ծասահ	հասած	3986		A			N12				mature, ripe			mature	mature	ripe							
քովաց	ցավոք	3986		PART							it's a pity		s и много слов	it's.a.pity	it's a pity								
իղատակ	կատաղի	3983		A			N23/N12				rabid, furious	N12i		rabid	rabid	furious							
քնացնահ	հանցանք	3983		N		inanim	N12				crime, fault, guilt			crime	crime	fault	guilt						
նւոյթւոնավահ	հավանություն	3982		N		inanim	N41				approve			approve	approve								
գրւոբրետեՊ	Պետերբուրգ	3981		N	topn	inanim	N12				Petersburg			Petersburg									
